date,OT1,OT2,OT3
2023-01-22 22:00:00,0.82,0.49,0.04
2023-01-22 23:00:00,0.84,1.36,0.11
2023-01-23 00:00:00,0.84,-1.48,0.09
2023-01-23 01:00:00,0.86,-1.85,0.15
2023-01-23 02:00:00,0.89,-0.68,0.12
2023-01-23 03:00:00,0.91,0.51,0.06
2023-01-23 04:00:00,0.91,0.87,0.09
2023-01-23 05:00:00,0.88,-1.26,0.13
2023-01-23 06:00:00,0.77,-1.0,0.13
2023-01-23 07:00:00,0.7,0.35,0.15
2023-01-23 08:00:00,0.73,1.16,0.15
2023-01-23 09:00:00,0.66,-1.07,0.17
2023-01-23 10:00:00,0.57,-1.47,0.18
2023-01-23 11:00:00,0.57,-0.56,0.16
2023-01-23 12:00:00,0.59,0.4,0.16
2023-01-23 13:00:00,0.55,0.35,0.17
2023-01-23 14:00:00,0.52,-1.47,0.16
2023-01-23 15:00:00,0.57,-1.05,0.17
2023-01-23 16:00:00,0.6,0.64,0.19
2023-01-23 17:00:00,0.61,1.39,0.2
2023-01-23 18:00:00,0.62,-1.59,0.18
2023-01-23 19:00:00,0.63,-1.4,0.19
2023-01-23 20:00:00,0.66,-0.46,0.2
2023-01-23 21:00:00,0.68,0.41,0.21
2023-01-23 22:00:00,0.66,0.48,0.21
2023-01-23 23:00:00,0.66,-1.5,0.21
2023-01-24 00:00:00,0.66,-1.02,0.22
2023-01-24 01:00:00,0.65,0.69,0.21
2023-01-24 02:00:00,0.65,1.22,0.21
2023-01-24 03:00:00,0.64,-1.34,0.2
2023-01-24 04:00:00,0.7,-1.55,0.21
2023-01-24 05:00:00,0.7,-0.26,0.21
2023-01-24 06:00:00,0.73,0.83,0.21
2023-01-24 07:00:00,0.76,0.17,0.22
2023-01-24 08:00:00,0.78,-1.74,0.21
2023-01-24 09:00:00,0.75,-0.72,0.2
2023-01-24 10:00:00,0.72,0.54,0.2
2023-01-24 11:00:00,0.69,1.2,0.21
2023-01-24 12:00:00,0.61,-1.32,0.2
2023-01-24 13:00:00,0.5,-1.57,0.2
2023-01-24 14:00:00,0.49,0.1,0.2
2023-01-24 15:00:00,0.47,1.07,0.19
2023-01-24 16:00:00,0.44,-0.35,0.19
2023-01-24 17:00:00,0.41,-1.71,0.19
2023-01-24 18:00:00,0.39,-0.79,0.19
2023-01-24 19:00:00,0.41,0.55,0.18
2023-01-24 20:00:00,0.39,0.99,0.18
2023-01-24 21:00:00,0.35,-1.21,0.18
2023-01-24 22:00:00,0.41,-1.23,0.17
2023-01-24 23:00:00,0.35,0.5,0.17
2023-01-25 00:00:00,0.35,1.13,0.18
2023-01-25 01:00:00,0.4,-1.07,0.19
2023-01-25 02:00:00,0.47,-1.41,0.18
2023-01-25 03:00:00,0.51,-0.57,0.18
2023-01-25 04:00:00,0.55,0.48,0.19
2023-01-25 05:00:00,0.6,0.6,0.19
2023-01-25 06:00:00,0.64,-1.41,0.18
2023-01-25 07:00:00,0.71,-1.23,0.18
2023-01-25 08:00:00,0.75,0.22,0.18
2023-01-25 09:00:00,0.77,1.21,0.15
2023-01-25 10:00:00,0.77,-1.02,0.16
2023-01-25 11:00:00,0.79,-1.62,0.23
2023-01-25 12:00:00,0.8,-0.47,0.28
2023-01-25 13:00:00,0.79,0.77,0.34
2023-01-25 14:00:00,0.78,0.8,0.16
2023-01-25 15:00:00,0.79,-1.75,0.19
2023-01-25 16:00:00,0.8,-1.52,0.21
2023-01-25 17:00:00,0.79,-0.23,0.23
2023-01-25 18:00:00,0.77,1.05,0.11
2023-01-25 19:00:00,0.72,0.26,0.08
2023-01-25 20:00:00,0.73,-1.86,0.03
2023-01-25 21:00:00,0.73,-1.1,-0.3
2023-01-25 22:00:00,0.75,0.58,-0.36
2023-01-25 23:00:00,0.77,1.33,-0.04
2023-01-26 00:00:00,0.75,-1.27,0.68
2023-01-26 01:00:00,0.76,-1.77,0.33
2023-01-26 02:00:00,0.74,-0.52,0.16
2023-01-26 03:00:00,0.72,0.98,-0.57
2023-01-26 04:00:00,0.72,0.8,0.35
2023-01-26 05:00:00,0.71,-1.87,0.22
2023-01-26 06:00:00,0.68,-1.34,0.4
2023-01-26 07:00:00,0.66,0.57,0.03
2023-01-26 08:00:00,0.65,1.14,0.56
2023-01-26 09:00:00,0.63,-1.1,0.5
2023-01-26 10:00:00,0.6,-1.55,0.75
2023-01-26 11:00:00,0.6,-0.57,-0.34
2023-01-26 12:00:00,0.59,0.64,0.7
2023-01-26 13:00:00,0.59,0.57,1.0
2023-01-26 14:00:00,0.58,-1.6,0.68
2023-01-26 15:00:00,0.59,-1.04,0.45
2023-01-26 16:00:00,0.59,0.47,-0.64
2023-01-26 17:00:00,0.59,1.23,0.66
2023-01-26 18:00:00,-0.68,-1.69,0.31
2023-01-26 19:00:00,-0.36,-0.58,0.31
2023-01-26 20:00:00,-0.13,1.05,0.32
2023-01-26 21:00:00,-0.38,-0.12,0.06
2023-01-26 22:00:00,-0.49,-2.11,0.18
2023-01-26 23:00:00,-0.48,-1.41,0.17
2023-01-27 00:00:00,-0.27,-0.2,0.08
2023-01-27 01:00:00,-0.26,0.89,0.04
2023-01-27 02:00:00,-0.48,-0.63,-0.12
2023-01-27 03:00:00,-0.44,-2.01,-0.29
2023-01-27 04:00:00,-0.38,-1.09,-0.39
2023-01-27 05:00:00,-0.18,0.18,-0.16
2023-01-27 06:00:00,-0.15,0.68,-0.39
2023-01-27 07:00:00,-0.43,-0.92,-0.37
2023-01-27 08:00:00,-0.62,-1.66,-0.23
2023-01-27 09:00:00,-0.3,-0.41,-0.26
2023-01-27 10:00:00,-0.24,0.82,-0.35
2023-01-27 11:00:00,-0.34,-0.07,-0.46
2023-01-27 12:00:00,-0.43,-1.85,-0.6
2023-01-27 13:00:00,-0.67,-1.82,-0.64
2023-01-27 14:00:00,-0.25,-0.14,-0.58
2023-01-27 15:00:00,-0.18,1.18,-0.6
2023-01-27 16:00:00,-0.19,-1.08,-0.67
2023-01-27 17:00:00,-0.43,-2.07,-0.43
2023-01-27 18:00:00,-0.63,-0.93,-0.01
2023-01-27 19:00:00,-0.37,-0.12,0.32
2023-01-27 20:00:00,-0.12,0.09,0.02
2023-01-27 21:00:00,-0.11,-0.22,-0.35
2023-01-27 22:00:00,-0.39,-0.92,-0.21
2023-01-27 23:00:00,-0.5,-1.39,-0.34
2023-01-28 00:00:00,-0.27,-1.01,-0.37
2023-01-28 01:00:00,-0.22,-0.16,-0.52
2023-01-28 02:00:00,-0.52,-1.21,-0.63
2023-01-28 03:00:00,-0.73,-1.17,-0.65
2023-01-28 04:00:00,-0.33,-0.62,-0.69
2023-01-28 05:00:00,-0.28,-0.56,-0.82
2023-01-28 06:00:00,-0.3,-0.76,-0.49
2023-01-28 07:00:00,-0.43,-0.65,-0.36
2023-01-28 08:00:00,-0.61,-0.63,-0.22
2023-01-28 09:00:00,-0.42,-0.7,0.12
2023-01-28 10:00:00,-0.21,-0.7,1.24
2023-01-28 11:00:00,-0.32,-0.72,0.93
2023-01-28 12:00:00,-0.15,-0.71,0.73
2023-01-28 13:00:00,-0.37,-0.7,0.76
2023-01-28 14:00:00,-0.27,-0.67,0.11
2023-01-28 15:00:00,-0.13,-0.69,0.22
2023-01-28 16:00:00,-0.19,-0.72,0.07
2023-01-28 17:00:00,-0.3,-0.75,-0.16
2023-01-28 18:00:00,-0.47,-0.66,-0.19
2023-01-28 19:00:00,-0.27,-0.52,0.08
2023-01-28 20:00:00,-0.17,-0.7,0.31
2023-01-28 21:00:00,-0.24,-0.62,0.29
2023-01-28 22:00:00,-0.24,-0.56,0.23
2023-01-28 23:00:00,-0.36,-0.62,0.28
2023-01-29 00:00:00,-0.28,-0.62,0.28
2023-01-29 01:00:00,-0.26,-0.58,-0.01
2023-01-29 02:00:00,-0.48,-0.75,0.28
2023-01-29 03:00:00,-0.44,-0.85,0.29
2023-01-29 04:00:00,-0.45,-0.83,0.3
2023-01-29 05:00:00,-0.18,-0.77,0.25
2023-01-29 06:00:00,-0.23,-0.7,0.23
2023-01-29 07:00:00,-0.36,-0.6,0.15
2023-01-29 08:00:00,-0.62,-0.65,0.14
2023-01-29 09:00:00,-0.43,-0.75,0.13
2023-01-29 10:00:00,-0.2,-0.7,0.15
2023-01-29 11:00:00,-0.31,-0.84,0.14
2023-01-29 12:00:00,-0.37,-0.87,0.15
2023-01-29 13:00:00,-0.4,-0.82,0.15
2023-01-29 14:00:00,-0.36,-0.7,0.17
2023-01-29 15:00:00,-0.26,-0.68,0.14
2023-01-29 16:00:00,-0.29,-0.7,0.13
2023-01-29 17:00:00,-0.33,-0.7,0.18
2023-01-29 18:00:00,-0.4,-0.73,0.14
2023-01-29 19:00:00,-0.21,-0.83,0.13
2023-01-29 20:00:00,-0.29,-0.83,0.08
2023-01-29 21:00:00,-0.46,-0.78,0.09
2023-01-29 22:00:00,-0.5,-0.65,0.11
2023-01-29 23:00:00,-0.33,-0.68,0.11
2023-01-30 00:00:00,-0.09,-0.71,0.1
2023-01-30 01:00:00,-0.26,-0.7,0.07
2023-01-30 02:00:00,-0.54,-0.75,0.09
2023-01-30 03:00:00,-0.6,-0.55,0.12
2023-01-30 04:00:00,-0.32,-0.68,0.11
2023-01-30 05:00:00,-0.22,-0.78,0.07
2023-01-30 06:00:00,-0.28,-0.82,0.15
2023-01-30 07:00:00,-0.42,-0.68,0.16
2023-01-30 08:00:00,-0.55,-0.49,0.13
2023-01-30 09:00:00,-0.32,-0.57,0.09
2023-01-30 10:00:00,-0.29,-0.7,0.09
2023-01-30 11:00:00,-0.38,-0.63,0.15
2023-01-30 12:00:00,-0.47,-0.63,0.13
2023-01-30 13:00:00,-0.59,-0.57,0.12
2023-01-30 14:00:00,-0.31,-0.52,0.1
2023-01-30 15:00:00,-0.27,-0.66,0.11
2023-01-30 16:00:00,-0.23,-0.71,0.1
2023-01-30 17:00:00,-0.28,-0.64,0.07
2023-01-30 18:00:00,-0.27,-0.51,0.04
2023-01-30 19:00:00,-0.39,-0.49,0.08
2023-01-30 20:00:00,-0.34,-0.56,0.09
2023-01-30 21:00:00,-0.21,-0.84,0.08
2023-01-30 22:00:00,-0.34,-1.09,0.08
2023-01-30 23:00:00,-0.39,-0.88,0.07
2023-01-31 00:00:00,-0.62,-0.88,0.05
2023-01-31 01:00:00,-0.41,-0.76,0.03
2023-01-31 02:00:00,-0.15,-0.71,0.02
2023-01-31 03:00:00,-0.22,-0.9,0.04
2023-01-31 04:00:00,-0.3,-0.82,0.05
2023-01-31 05:00:00,-0.52,-0.9,0.05
2023-01-31 06:00:00,-0.28,-0.96,0.03
2023-01-31 07:00:00,-0.12,-0.72,0.07
2023-01-31 08:00:00,-0.16,-0.8,0.13
2023-01-31 09:00:00,-0.34,-0.78,0.13
2023-01-31 10:00:00,-0.56,-0.85,0.11
2023-01-31 11:00:00,-0.31,-1.34,0.1
2023-01-31 12:00:00,0.01,-1.1,0.08
2023-01-31 13:00:00,-0.09,-0.87,0.07
2023-01-31 14:00:00,-0.17,-1.18,-0.01
2023-01-31 15:00:00,-0.42,-1.24,-0.16
2023-01-31 16:00:00,-0.35,-0.53,0.0
2023-01-31 17:00:00,-0.12,-0.66,0.05
2023-01-31 18:00:00,-0.29,-1.02,0.02
2023-01-31 19:00:00,-0.19,-1.35,-0.02
2023-01-31 20:00:00,-0.41,-0.91,0.08
2023-01-31 21:00:00,-0.23,-1.02,0.19
2023-01-31 22:00:00,-0.2,-0.82,0.23
2023-01-31 23:00:00,-0.26,-0.7,0.37
2023-02-01 00:00:00,-0.23,-0.71,0.38
2023-02-01 01:00:00,-0.47,-0.93,0.42
2023-02-01 02:00:00,-0.25,-0.84,0.46
2023-02-01 03:00:00,-0.08,-0.56,0.28
2023-02-01 04:00:00,-0.26,-0.91,0.3
2023-02-01 05:00:00,-0.33,-1.22,0.25
2023-02-01 06:00:00,-0.51,-1.08,0.15
2023-02-01 07:00:00,-0.28,-0.91,-0.03
2023-02-01 08:00:00,-0.23,-1.17,-0.11
2023-02-01 09:00:00,-0.3,-1.12,-0.32
2023-02-01 10:00:00,-0.3,-0.9,-0.47
2023-02-01 11:00:00,-0.39,-0.86,-0.57
2023-02-01 12:00:00,-0.25,-0.62,-0.58
2023-02-01 13:00:00,-0.24,-0.58,-0.67
2023-02-01 14:00:00,-0.28,-0.66,-0.65
2023-02-01 15:00:00,-0.43,-0.79,-0.71
2023-02-01 16:00:00,-0.21,-0.58,-0.57
2023-02-01 17:00:00,-0.11,-0.72,-0.45
2023-02-01 18:00:00,-0.25,-0.59,-0.45
2023-02-01 19:00:00,-0.55,-0.08,-0.65
2023-02-01 20:00:00,-0.6,-0.29,-0.71
2023-02-01 21:00:00,-0.22,-0.96,-0.74
2023-02-01 22:00:00,-0.17,-0.75,-0.79
2023-02-01 23:00:00,-0.36,-0.78,-0.83
2023-02-02 00:00:00,-0.31,0.21,-1.13
2023-02-02 01:00:00,-0.34,-0.44,-1.01
2023-02-02 02:00:00,-0.15,-1.25,-0.74
2023-02-02 03:00:00,-0.23,-0.59,-0.9
2023-02-02 04:00:00,-0.4,-0.18,-0.99
2023-02-02 05:00:00,-0.78,-0.13,-0.9
2023-02-02 06:00:00,-0.34,-0.07,-0.99
2023-02-02 07:00:00,-0.18,-0.12,-0.85
2023-02-02 08:00:00,-0.19,-0.19,-0.94
2023-02-02 09:00:00,-0.48,-0.28,-0.85
2023-02-02 10:00:00,-0.7,-0.37,-0.89
2023-02-02 11:00:00,-0.32,-0.32,-0.82
2023-02-02 12:00:00,-0.19,-0.38,-0.89
2023-02-02 13:00:00,-0.24,-0.4,-0.87
2023-02-02 14:00:00,-0.59,-0.38,-0.86
2023-02-02 15:00:00,-0.62,-0.34,-0.89
2023-02-02 16:00:00,-0.34,-0.43,-0.79
2023-02-02 17:00:00,-0.17,-0.25,-0.78
2023-02-02 18:00:00,-0.24,-0.24,-0.7
2023-02-02 19:00:00,-0.28,-0.29,-0.46
2023-02-02 20:00:00,-0.42,-0.32,-0.31
2023-02-02 21:00:00,-0.25,-0.27,-0.43
2023-02-02 22:00:00,-0.1,-0.32,-0.68
2023-02-02 23:00:00,-0.3,-0.32,-0.39
2023-02-03 00:00:00,-0.68,-0.31,-0.62
2023-02-03 01:00:00,-0.2,-0.31,-0.73
2023-02-03 02:00:00,-0.08,-0.3,-0.67
2023-02-03 03:00:00,-0.25,-0.37,-0.61
2023-02-03 04:00:00,-0.47,-0.43,-0.58
2023-02-03 05:00:00,-0.57,-0.32,-0.64
2023-02-03 06:00:00,-0.25,-0.29,-0.7
2023-02-03 07:00:00,-0.12,-0.3,-0.63
2023-02-03 08:00:00,-0.36,-0.34,-0.54
2023-02-03 09:00:00,-0.46,-0.39,-0.48
2023-02-03 10:00:00,-0.35,-0.35,-0.52
2023-02-03 11:00:00,-0.23,-0.36,-0.59
2023-02-03 12:00:00,-0.32,-0.38,-0.6
2023-02-03 13:00:00,-0.5,-0.22,-0.63
2023-02-03 14:00:00,-0.5,-0.33,-0.63
2023-02-03 15:00:00,-0.26,-0.34,-0.68
2023-02-03 16:00:00,-0.2,-0.33,-0.63
2023-02-03 17:00:00,-0.29,-0.29,-0.63
2023-02-03 18:00:00,-0.65,-0.27,-0.62
2023-02-03 19:00:00,-0.6,-0.27,-0.65
2023-02-03 20:00:00,-0.14,-0.3,-0.68
2023-02-03 21:00:00,-0.15,-0.32,-0.68
2023-02-03 22:00:00,-0.38,-0.36,-0.73
2023-02-03 23:00:00,-0.51,-0.36,-0.76
2023-02-04 00:00:00,-0.38,-0.33,-0.66
2023-02-04 01:00:00,-0.26,-0.33,-0.58
2023-02-04 02:00:00,-0.25,-0.32,-0.61
2023-02-04 03:00:00,-0.32,-0.34,-0.61
2023-02-04 04:00:00,-0.32,-0.39,-0.58
2023-02-04 05:00:00,-0.4,-0.34,-0.51
2023-02-04 06:00:00,-0.23,-0.28,-0.68
2023-02-04 07:00:00,-0.25,-0.24,-0.7
2023-02-04 08:00:00,0.34,-0.89,0.45
2023-02-04 09:00:00,0.53,1.17,-0.05
2023-02-04 10:00:00,0.58,1.0,-0.17
2023-02-04 11:00:00,0.61,-1.87,-0.4
2023-02-04 12:00:00,0.64,-2.03,0.53
2023-02-04 13:00:00,0.63,0.05,-0.11
2023-02-04 14:00:00,0.44,1.51,-0.2
2023-02-04 15:00:00,0.58,-0.05,-0.3
2023-02-04 16:00:00,0.61,-2.85,-0.1
2023-02-04 17:00:00,0.6,-1.04,0.43
2023-02-04 18:00:00,0.59,1.13,-0.21
2023-02-04 19:00:00,0.61,1.13,-0.33
2023-02-04 20:00:00,0.63,-1.91,-0.49
2023-02-04 21:00:00,0.61,-2.22,0.5
2023-02-04 22:00:00,0.61,0.05,-0.04
2023-02-04 23:00:00,0.67,1.3,-0.35
2023-02-05 00:00:00,0.71,0.41,-0.42
2023-02-05 01:00:00,0.7,-2.74,0.21
2023-02-05 02:00:00,0.76,-1.19,0.19
2023-02-05 03:00:00,0.63,1.06,-0.19
2023-02-05 04:00:00,0.57,1.29,-0.37
2023-02-05 05:00:00,0.63,-1.66,-0.54
2023-02-05 06:00:00,0.68,-2.13,0.24
2023-02-05 07:00:00,0.69,0.29,-0.07
2023-02-05 08:00:00,0.67,1.91,-0.37
2023-02-05 09:00:00,0.69,-1.49,-0.35
2023-02-05 10:00:00,0.72,-2.41,-0.49
2023-02-05 11:00:00,0.74,0.08,0.24
2023-02-05 12:00:00,0.74,1.91,-0.17
2023-02-05 13:00:00,0.73,-0.53,-0.4
2023-02-05 14:00:00,0.77,-2.69,-0.3
2023-02-05 15:00:00,0.77,-0.34,-0.09
2023-02-05 16:00:00,0.76,1.77,0.17
2023-02-05 17:00:00,0.82,0.64,-0.3
2023-02-05 18:00:00,0.87,-2.65,-0.32
2023-02-05 19:00:00,0.87,-1.18,-0.28
2023-02-05 20:00:00,0.88,1.05,0.0
2023-02-05 21:00:00,0.87,1.09,0.18
2023-02-05 22:00:00,0.91,-2.08,-0.37
2023-02-05 23:00:00,0.92,-1.76,-0.52
2023-02-06 00:00:00,0.92,0.56,-0.47
2023-02-06 01:00:00,0.78,1.44,0.42
2023-02-06 02:00:00,0.78,-1.36,-0.03
2023-02-06 03:00:00,0.81,-2.67,-0.42
2023-02-06 04:00:00,0.79,-0.36,-0.32
2023-02-06 05:00:00,0.73,1.47,0.13
2023-02-06 06:00:00,0.74,0.57,0.22
2023-02-06 07:00:00,0.7,-2.45,-0.2
2023-02-06 08:00:00,0.64,-1.2,-0.42
2023-02-06 09:00:00,0.55,1.09,-0.4
2023-02-06 10:00:00,0.43,1.06,0.02
2023-02-06 11:00:00,0.38,-2.03,0.0
2023-02-06 12:00:00,0.24,-1.87,-0.19
2023-02-06 13:00:00,0.08,0.69,-0.34
2023-02-06 14:00:00,0.03,1.61,-0.54
2023-02-06 15:00:00,-0.07,-1.37,0.09
2023-02-06 16:00:00,-0.13,-2.47,-0.07
2023-02-06 17:00:00,-0.35,0.26,-0.38
2023-02-06 18:00:00,-0.41,1.84,-0.44
2023-02-06 19:00:00,-0.53,-0.72,-0.15
2023-02-06 20:00:00,-0.45,-2.99,0.05
2023-02-06 21:00:00,-0.37,-0.03,-0.21
2023-02-06 22:00:00,-0.26,1.96,-0.34
2023-02-06 23:00:00,-0.18,0.18,-0.37
2023-02-07 00:00:00,-0.15,-2.54,-0.1
2023-02-07 01:00:00,-0.22,-1.27,-0.07
2023-02-07 02:00:00,-0.37,0.91,-0.07
2023-02-07 03:00:00,-0.25,1.23,-0.23
2023-02-07 04:00:00,-0.19,-1.76,-0.33
2023-02-07 05:00:00,-0.2,-2.24,0.0
2023-02-07 06:00:00,-0.2,0.9,-0.38
2023-02-07 07:00:00,-0.14,1.71,-0.28
2023-02-07 08:00:00,-0.09,-1.13,-0.34
2023-02-07 09:00:00,0.01,-2.53,-0.67
2023-02-07 10:00:00,0.14,0.06,0.22
2023-02-07 11:00:00,0.28,1.62,-0.12
2023-02-07 12:00:00,0.36,-0.29,-0.41
2023-02-07 13:00:00,0.42,-2.8,-0.37
2023-02-07 14:00:00,0.55,-0.79,-0.28
2023-02-07 15:00:00,0.6,1.3,0.22
2023-02-07 16:00:00,0.63,0.79,-0.22
2023-02-07 17:00:00,0.68,-2.38,-0.41
2023-02-07 18:00:00,0.7,-1.58,-0.27
2023-02-07 19:00:00,0.74,0.6,0.18
2023-02-07 20:00:00,0.74,1.37,0.16
2023-02-07 21:00:00,0.68,-1.13,-0.27
2023-02-07 22:00:00,0.64,-2.23,-0.38
2023-02-07 23:00:00,0.62,-0.12,-0.35
2023-02-08 00:00:00,0.61,1.19,0.21
2023-02-08 01:00:00,0.62,-0.13,0.16
2023-02-08 02:00:00,0.56,-2.19,-0.24
2023-02-08 03:00:00,0.6,-1.06,-0.45
2023-02-08 04:00:00,0.59,0.92,-0.3
2023-02-08 05:00:00,0.53,0.66,0.28
2023-02-08 06:00:00,0.46,-2.26,-0.19
2023-02-08 07:00:00,0.45,-1.33,-0.46
2023-02-08 08:00:00,0.56,0.75,-0.3
2023-02-08 09:00:00,0.55,1.13,0.08
2023-02-08 10:00:00,0.57,-1.82,0.18
2023-02-08 11:00:00,0.62,-1.82,-0.25
2023-02-08 12:00:00,0.62,0.53,-0.69
2023-02-08 13:00:00,0.61,1.49,0.11
2023-02-08 14:00:00,0.62,-1.18,0.48
2023-02-08 15:00:00,0.63,-2.44,-0.14
2023-02-08 16:00:00,0.66,0.25,-0.44
2023-02-08 17:00:00,0.69,1.78,0.13
2023-02-08 18:00:00,0.72,-0.77,0.36
2023-02-08 19:00:00,0.75,-2.57,-0.36
2023-02-08 20:00:00,0.8,-0.54,-0.65
2023-02-08 21:00:00,0.85,1.02,0.28
2023-02-08 22:00:00,0.74,0.82,0.57
2023-02-08 23:00:00,0.75,-2.14,-0.41
2023-02-09 00:00:00,0.76,-1.51,-0.62
2023-02-09 01:00:00,0.77,0.64,-0.21
2023-02-09 02:00:00,0.76,1.32,0.24
2023-02-09 03:00:00,0.76,-1.54,-0.4
2023-02-09 04:00:00,0.76,-1.91,-0.61
2023-02-09 05:00:00,0.73,0.3,-0.11
2023-02-09 06:00:00,0.72,1.71,0.19
2023-02-09 07:00:00,0.69,-1.0,-0.59
2023-02-09 08:00:00,0.61,-2.56,-0.59
2023-02-09 09:00:00,0.51,-0.39,-0.33
2023-02-09 10:00:00,0.42,1.48,0.16
2023-02-09 11:00:00,0.3,0.44,-0.34
2023-02-09 12:00:00,0.17,-2.37,-0.6
2023-02-09 13:00:00,0.01,-1.46,-0.32
2023-02-09 14:00:00,-0.1,0.76,0.18
2023-02-09 15:00:00,-0.14,1.44,-0.3
2023-02-09 16:00:00,-0.13,-1.28,-0.58
2023-02-09 17:00:00,-0.27,-2.37,-0.36
2023-02-09 18:00:00,-0.43,0.22,0.14
2023-02-09 19:00:00,-0.56,1.65,-0.2
2023-02-09 20:00:00,-0.33,-0.38,-0.6
2023-02-09 21:00:00,-0.26,-2.39,-0.41
2023-02-09 22:00:00,-0.26,-1.12,-0.01
2023-02-09 23:00:00,-0.22,0.77,0.02
2023-02-10 00:00:00,-0.18,1.28,-0.43
2023-02-10 01:00:00,-0.13,-1.32,-0.56
2023-02-10 02:00:00,-0.06,-2.34,-0.36
2023-02-10 03:00:00,0.02,0.07,0.14
2023-02-10 04:00:00,0.11,1.47,-0.28
2023-02-10 05:00:00,0.18,0.14,-0.53
2023-02-10 06:00:00,0.25,-2.71,-0.34
2023-02-10 07:00:00,0.34,-1.32,0.13
2023-02-10 08:00:00,0.42,0.65,-0.09
2023-02-10 09:00:00,0.51,1.39,-0.36
2023-02-10 10:00:00,0.57,-1.45,-0.39
2023-02-10 11:00:00,0.6,-2.21,-0.36
2023-02-10 12:00:00,0.67,0.05,-0.03
2023-02-10 13:00:00,0.72,1.54,-0.38
2023-02-10 14:00:00,0.65,-0.48,-0.52
2023-02-10 15:00:00,0.69,-2.66,-0.5
2023-02-10 16:00:00,0.67,-0.96,-0.11
2023-02-10 17:00:00,0.62,0.68,-0.22
2023-02-10 18:00:00,0.63,1.08,-0.38
2023-02-10 19:00:00,0.65,-1.66,-0.51
2023-02-10 20:00:00,0.64,-2.1,-0.56
2023-02-10 21:00:00,0.64,0.33,-0.08
2023-02-10 22:00:00,0.62,1.73,-0.38
2023-02-10 23:00:00,0.56,-1.05,-0.49
2023-02-11 00:00:00,0.57,-2.53,-0.43
2023-02-11 01:00:00,0.54,-0.35,-0.32
2023-02-11 02:00:00,0.51,1.23,0.04
2023-02-11 03:00:00,0.5,0.38,-0.42
2023-02-11 04:00:00,0.53,-2.49,-0.57
2023-02-11 05:00:00,0.54,-1.27,-0.49
2023-02-11 06:00:00,0.56,0.86,0.23
2023-02-11 07:00:00,0.54,1.24,-0.06
2023-02-11 08:00:00,0.57,-1.61,-0.59
2023-02-11 09:00:00,0.59,-2.15,-0.41
2023-02-11 10:00:00,0.61,0.38,-0.21
2023-02-11 11:00:00,0.6,1.76,0.34
2023-02-11 12:00:00,0.63,-1.05,-0.33
2023-02-11 13:00:00,0.65,-2.71,-0.44
2023-02-11 14:00:00,0.65,-0.5,-0.46
2023-02-11 15:00:00,0.67,1.51,0.28
2023-02-11 16:00:00,0.7,0.62,0.1
2023-02-11 17:00:00,0.72,-2.66,-0.52
2023-02-11 18:00:00,0.74,-1.4,-0.53
2023-02-11 19:00:00,0.77,0.86,-0.24
2023-02-11 20:00:00,0.78,1.45,0.41
2023-02-11 21:00:00,0.78,-1.69,-0.36
2023-02-11 22:00:00,0.76,-2.43,-0.53
2023-02-11 23:00:00,0.78,0.43,-0.41
2023-02-12 00:00:00,0.81,1.78,0.53
2023-02-12 01:00:00,0.86,-1.32,0.31
2023-02-12 02:00:00,0.88,-2.76,-0.47
2023-02-12 03:00:00,0.9,0.03,-0.55
2023-02-12 04:00:00,0.92,2.0,-0.01
2023-02-12 05:00:00,0.89,-0.02,0.7
2023-02-12 06:00:00,0.84,-2.64,-0.33
2023-02-12 07:00:00,0.8,-1.12,-0.61
2023-02-12 08:00:00,0.82,0.69,0.0
2023-02-12 09:00:00,0.79,1.07,0.71
2023-02-12 10:00:00,0.77,-1.95,-0.22
2023-02-12 11:00:00,0.77,-1.94,-0.65
2023-02-12 12:00:00,0.75,0.66,-0.52
2023-02-12 13:00:00,0.72,1.47,0.51
2023-02-12 14:00:00,0.69,-1.37,0.05
2023-02-12 15:00:00,0.66,-2.27,-0.4
2023-02-12 16:00:00,0.58,-0.01,-0.34
2023-02-12 17:00:00,0.51,1.58,0.52
2023-02-12 18:00:00,0.49,-0.28,0.14
2023-02-12 19:00:00,0.4,-2.75,-0.38
2023-02-12 20:00:00,0.26,-0.93,-0.48
2023-02-12 21:00:00,0.12,1.04,0.25
2023-02-12 22:00:00,-0.4,-0.26,-0.77
2023-02-12 23:00:00,-0.47,0.38,0.35
2023-02-13 00:00:00,-0.35,0.1,1.86
2023-02-13 01:00:00,-0.28,-2.66,-0.17
2023-02-13 02:00:00,-0.21,-2.29,-0.83
2023-02-13 03:00:00,-0.18,-0.89,0.71
2023-02-13 04:00:00,-0.08,1.29,1.51
2023-02-13 05:00:00,-0.02,0.26,-1.41
2023-02-13 06:00:00,0.04,-3.04,-0.62
2023-02-13 07:00:00,0.24,-1.59,1.54
2023-02-13 08:00:00,0.38,0.89,1.19
2023-02-13 09:00:00,0.36,0.77,-1.2
2023-02-13 10:00:00,0.43,-2.82,-0.24
2023-02-13 11:00:00,0.36,-1.98,1.55
2023-02-13 12:00:00,0.48,0.42,0.88
2023-02-13 13:00:00,0.56,1.22,-1.33
2023-02-13 14:00:00,0.67,-2.0,0.04
2023-02-13 15:00:00,0.72,-2.69,1.78
2023-02-13 16:00:00,0.88,-0.32,0.92
2023-02-13 17:00:00,0.86,1.24,-1.0
